code	level	name_en	name_es	name_short_es	name_short_en
1509	4digit	Olive oil and its fractions, whether or not refined, but not chemically modified	Aceite de oliva y sus fracciones, incluso refinado, pero sin modificar químicamente.	Aceite de oliva, virgen	Olive oil, virgin
1510	4digit	Other oils and their fractions, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils and fractions with oils or fractions of heading 1509:	Los demás aceites y sus fracciones obtenidos exclusivamente de aceituna, incluso refinados, pero sin modificar químicamente, y mezclas de estos aceites o fracciones con los aceites o fracciones de la partida 15.09.	Aceite de aceituna, mezclada	Olive oil, blended
1511	4digit	Palm oil and its fractions, whether or not refined, but not chemically modified	Aceite de palma y sus fracciones, incluso refinado, pero sin modificar químicamente.	Aceite de palma, crudo	Palm oil, crude
1512	4digit	Sunflower-seed, safflower or cottonseed oil, and fractions thereof, whether or not refined, but not chemically modified	Aceites de girasol, cártamo o algodón, y sus fracciones, incluso refinados, pero sin modificar químicamente.	Aceites de girasol, crudo	Sunflower-seed oil, crude
1513	4digit	Coconut (copra), palm kernel or babassu oil, and fractions thereof, whether or not refined, but not chemically modified	Aceites de coco (de copra), de almendra de palma o de babasú, y sus fracciones, incluso refinados, pero sin modificar químicamente.	Aceites de coco, crudo	Coconut oil, crude
1514	4digit	Rapeseed, colza or mustard oil, and fractions thereof, whether or not refined, but not chemically modified	Aceites de nabo (de nabina), colza o mostaza, y sus fracciones, incluso refinados, pero sin modificar químicamente.	Aceites de colza, crudo	Rapeseed, colza or mustard oil,
1515	4digit	Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified	Las demás grasas y aceites vegetales fijos (incluido el aceite de jojoba), y sus fracciones, incluso refinados, pero sin modificar químicamente.	Las demás aceites de vegetales fijos	Other vegetable fats and oils, crude
1516	4digit	Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinized, whether or not refined, but not further prepared	Grasas y aceites, animales o vegetales, y sus fracciones, parcial o totalmente hidrogenados, interesterificados, reesterificados o elaidinizados, incluso refinados, pero sin preparar de otro modo.	Grasas y aceites animales o vegetales, hidrogenados	Animal or vegetable fats and oils, hydrogenated
1517	4digit	Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils or their fractions of heading 1516	Margarina; mezclas o preparaciones alimenticias de grasas o aceites, animales o vegetales, o de fracciones de diferentes grasas o aceites, de este Capítulo, excepto las grasas y aceites alimenticios y sus fracciones, de la partida 15.16.	Margarina	Margarine
1518	4digit	Animal or vegetable fats and oils and their fractions, boiled, oxidized, dehydrated, sulfurized, blown, polymerized by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 1516; inedible mixtures or preparations of a	Grasas y aceites, animales o vegetales, y sus fracciones, cocidos, oxidados, deshidratados, sulfurados, soplados, polimerizados por calor en vacío o atmósfera inerte (“estandolizados”), o modificados químicamente de otra forma, excepto los de la partida 15.16; mezclas o preparaciones no alimenticias de grasas o de aceites, animales o vegetales, o de fracciones de diferentes grasas o aceites de este Capítulo, no expresadas ni comprendidas en otra parte.	Grasas y aceites, animales o vegetales	Animal or vegetable fats and oils, processed
1519	4digit	Industrial Monocarboxylic Fatty Acids and Fatty Alcohol; Acid Oil from Refining	Acido grasos monocarboxilicos industriales; aceites acidos del refinado; alcoholes grasos industriales.	Ácidos grasos monocarboxilicos industriales	Industrial Monocarboxylic Fatty Acids
1520	4digit	Glycerol, crude; glycerol waters and glycerol lyes	Glicerina, incluso pura; aguas y lejias glicerinosas.	Glicerina	Glycerol
1521	4digit	Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or colored	Ceras vegetales (excepto los triglicéridos), cera de abejas o de otros insectos y esperma de ballena o de otros cetáceos (espermaceti), incluso refinadas o coloreadas.	Ceras vegetales y ceras de abejas	Vegetable waxes and beeswax
1522	4digit	Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes	Degrás; residuos procedentes del tratamiento de grasas o ceras, animales o vegetales.	Degrás y residuos de cera	Degras and wax residues
1601	4digit	Sausages and similar products, of meat, meat offal or blood; food preparations based on these products	Embutidos y productos similares de carne, despojos o sangre; preparaciones alimenticias a base de estos productos.	Salchichas	Sausages
1602	4digit	Other prepared or preserved meat, meat offal or blood	Las demás preparaciones y conservas de carne, despojos o sangre.	Otras preparaciones y conservas de carne	Other prepared or preserved meat
1603	4digit	Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates	Extractos y jugos de carne, pescado o de crustáceos, moluscos o demás invertebrados acuáticos.	Extractos y jugos de carne o pescado	Extracts and juices of meat or fish
1604	4digit	Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs	Preparaciones y conservas de pescado; caviar y sus sucedáneos preparados con huevas de pescado.	Preparaciones y conservas de pescado	Prepared or preserved fish
1605	4digit	Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved	Crustáceos, moluscos y demás invertebrados acuáticos, preparados o conservados.	Crustáceos, moluscos y invertebrados acuáticos	Prepared aquatic invertibrates
1701	4digit	Cane or beet sugar and chemically pure sucrose, in solid form	Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.	Azúcar de caña, en bruto	Raw sugarcane
1702	4digit	Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavoring or coloring matter; artificial honey, whether or not mixed with natural honey; caramel	Los demás azúcares, incluidas la lactosa, maltosa, glucosa y fructosa (levulosa) químicamente puras, en estado sólido; jarabe de azúcar sin adición de aromatizante ni colorante; sucedáneos de la miel, incluso mezclados con miel natural; azúcar y melaza caramelizados.	Otros azúcares	Other sugars
1703	4digit	Molasses resulting from the extraction or refining of sugar	Melaza procedente de la extracción o del refinado del azúcar.	Melaza	Molasses
1704	4digit	Sugar confectionery (including white chocolate), not containing cocoa	Artículos para confitería sin cacao (incluido el chocolate blanco).	Azúcar para confitería	Confectionery sugar
1801	4digit	Cocoa beans, whole or broken, raw or roasted	Cacao en grano, entero o partido, crudo o tostado.	Cacao en grano, crudo o tostado	Cocoa beans
1802	4digit	Cocoa shells, husks, skins and other cocoa waste	Cáscara, películas y demás residuos de cacao.	Residuos de cacao	Cocoa residues
1803	4digit	Cocoa paste, whether or not defatted	Pasta de cacao, incluso desgrasada.	Pasta de cacao	Cocoa paste
1804	4digit	Cocoa butter, fat and oil	Manteca, grasa y aceite de cacao.	Manteca, grasa y aceite de cacao	Cocoa butter
1805	4digit	Cocoa powder, not containing added sugar or other sweetening matter	Cacao en polvo sin adición de azúcar ni otro edulcorante.	Cacao en polvo sin adición de azúcar	Cocoa powder
1806	4digit	Chocolate and other food preparations containing cocoa	Chocolate y demás preparaciones alimenticias que contengan cacao.	Chocolates	Chocolates
1901	4digit	Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40 percent by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of go	Extracto de malta; preparaciones alimenticias de harina, grañones, sémola, almidón, fécula o extracto de malta, que no contengan cacao o con un contenido de cacao inferior al 40% en peso calculado sobre una base totalmente desgrasada, no expresadas ni comprendidas en otra parte; preparaciones alimenticias de productos de las partidas 04.01 a 04.04 que no contengan cacao o con un contenido de cacao inferior al 5% en peso calculado sobre una base totalmente desgrasada, no expresadas ni comprendidas en otra parte.	Extracto de malta	Malt extract
1902	4digit	Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagna, gnocchi, ravioli, cannelloni; couscous, whether or not prepared	Pastas alimenticias, incluso cocidas o rellenas (de carne u otras sustancias) o preparadas de otra forma, tales como espaguetis, fideos, macarrones, tallarines, lasañas, ñoquis, ravioles, canelones; cuscús, incluso preparado.	Pasta	Pasta
1903	4digit	Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms	Tapioca y sus sucedáneos preparados con fécula, en copos, grumos, granos perlados, cerniduras o formas similares.	Tapioca	Tapioca
1904	4digit	Prepared foods obtained by the swelling or roasting of cereals or cereal products (for example, cornflakes); cereals (other than corn (maize)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal)	Productos a base de cereales obtenidos por inflado o tostado (por ejemplo: hojuelas o copos de maíz); cereales (excepto el maíz) en grano o en forma de copos u otro grano trabajado (excepto la harina, grañones y sémola), precocidos o preparados de otro modo, no expresados ni comprendidos en otra parte.	Cereales	Cereal foods
1905	4digit	Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty capsules of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products	Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos vacíos de los tipos utilizados para medicamentos, obleas para sellar, pastas secas de harina, almidón o fécula, en hojas, y productos similares.	Productos de panadería	Bakery products
2001	4digit	Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid	Hortalizas, frutas u otros frutos y demás partes comestibles de plantas, preparados o conservados en vinagre o en ácido acético.	Hortalizas y frutas conservados en vinagre	Pickled fruits and vegetables
2002	4digit	Tomatoes prepared or preserved otherwise than by vinegar or acetic acid	Tomates preparados o conservados (excepto en vinagre o en ácido acético).	Tomates preparados o conservados	Tomatoes, prepared or preserved
2003	4digit	Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid	Hongos y trufas, preparados o conservados (excepto en vinagre o en ácido acético).	Hongos y trufas, preparados o conservados	Mushrooms, prepared or preserved
2004	4digit	Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 2006	Las demás hortalizas preparadas o conservadas (excepto en vinagre o en ácido acético), congeladas, excepto los productos de la partida 20.06.	Las demás hortalizas, congeladas	Other vegetables, frozen
2005	4digit	Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 2006	Las demás hortalizas preparadas o conservadas (excepto en vinagre o en ácido acético), sin congelar, excepto los productos de la partida 20.06.	Las demás hortalizas, preparadas o conservadas	Other vegetables, prepared or preserved
2006	4digit	Vegetables, fruit, nuts, fruit-peel and other parts of plants preserved by sugar (drained, glacé or crystallized)	Hortalizas, frutas u otros frutos o sus cortezas y demás partes de plantas, confitados con azúcar (almibarados, glaseados o escarchados).	Hortalizas y frutas confitadas	Vegetables, fruits and nuts, preserved by sugar
