"","code","name","level","name_en","name_es","name_short_es","name_short_en","parent_id"
93,"0907","Cloves (whole fruit, cloves and stems)","4digit","Cloves (whole fruit, cloves and stems)","Clavo (frutos, clavillos y pedúnculos).","Clavos","Cloves",86.0
94,"0908","Nutmeg, mace and cardamoms","4digit","Nutmeg, mace and cardamoms","Nuez moscada, macis, amomos y cardamomos.","Nuez moscada","Nutmeg",86.0
95,"0909","Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries","4digit","Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries","Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro.","Semillas de anís, badiana etc.","Anise, fennel, etc.",86.0
96,"0910","Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices","4digit","Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices","Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, ""curry"" y demás especias.","Jengibre, azafrán y otras especias","Ginger, safron, and other spices",86.0
97,"10","Cereals.","2digit","Cereals.","Cereales","Cereales","Cereals",0.0
98,"1001","Wheat and meslin","4digit","Wheat and meslin","Trigo y morcajo (tranquillón).","Trigo y morcajo","Wheat and meslin",97.0
99,"1002","Rye","4digit","Rye","Centeno.","Centeno","Rye",97.0
100,"1003","Barley","4digit","Barley","Cebada.","Cebada","Barley",97.0
101,"1004","Oats","4digit","Oats","Avena.","Avena","Oats",97.0
102,"1005","Corn (maize)","4digit","Corn (maize)","Maíz.","Maíz","Corn",97.0
103,"1006","Rice","4digit","Rice","Arroz.","Arroz","Rice",97.0
104,"1007","Grain sorghum","4digit","Grain sorghum","Sorgo de grano (granífero).","Sorgo de grano","Grain sorghum",97.0
105,"1008","Buckwheat, millet and canary seed; other cereals (including wild rice)","4digit","Buckwheat, millet and canary seed; other cereals (including wild rice)","Alforfón, mijo y alpiste; los demás cereales.","Alforfón y los demás cereales","Buckwheat and other cereals",97.0
106,"11","Products of the milling industry; malt; starches; inulin; wheat gluten","2digit","Products of the milling industry; malt; starches; inulin; wheat gluten","Productos de la molinería; malta; almidones; inulina; gluten de trigo","Harinas, almidones y maltas","Flours, starches and malts",0.0
107,"1101","Wheat or meslin flour","4digit","Wheat or meslin flour","Harina de trigo o de morcajo (tranquillón).","Harina de trigo o de morcajo","Wheat or meslin flour",106.0
108,"1102","Cereal flours other than of wheat or meslin","4digit","Cereal flours other than of wheat or meslin","Harina de cereales, excepto de trigo o de morcajo (tranquillón).","Harina de cereales","Cereal flours",106.0
109,"1103","Cereal groats, meal and pellets","4digit","Cereal groats, meal and pellets","Grañones, sémola y “pellets”, de cereales.","Grañones y sémola de cereales","Cereal groats, meals and pellets",106.0
110,"1104","Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 1006; germ of cereals, whole, rolled, flaked or ground","4digit","Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 1006; germ of cereals, whole, rolled, flaked or ground","Granos de cereales trabajados de otro modo (por ejemplo: mondados, aplastados, en copos, perlados, troceados o quebrantados), excepto el arroz de la partida 10.06; germen de cereales entero, aplastado, en copos o molido.","Granos de cereales trabajados","Worked cereal grains",106.0
111,"1105","Flour, meal, powder, flakes, granules and pellets of potatoes","4digit","Flour, meal, powder, flakes, granules and pellets of potatoes","Harina, sémola, polvo, copos, gránulos y “pellets”, de papa (patata).","Harina o sémola de papa","Potato flour",106.0
112,"1106","Flour, meal and powder of the dried leguminous vegetables of heading 0713, of sago or of roots or tubers of heading 0714 or of the products of chapter 8","4digit","Flour, meal and powder of the dried leguminous vegetables of heading 0713, of sago or of roots or tubers of heading 0714 or of the products of chapter 8","Harina, sémola y polvo de las hortalizas de la partida 07.13, de sagú o de las raíces o tubérculos de la partida 07.14 o de los productos del Capítulo 08.","Harina de legumbres secas","Flour of dried legumes",106.0
113,"1107","Malt, whether or not roasted","4digit","Malt, whether or not roasted","Malta (de cebada u otros cereales), incluso tostada.","Malta, incluso tostada","Malt",106.0
114,"1108","Starches; inulin","4digit","Starches; inulin","Almidón y fécula; inulina.","Almidón y fécula","Starches",106.0
115,"1109","Wheat gluten, whether or not dried","4digit","Wheat gluten, whether or not dried","Gluten de trigo, incluso seco.","Gluten de trigo","Wheat gluten",106.0
116,"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","2digit","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","Semillas y frutos oleaginosos; granos, semillas y frutas diversos; plantas industriales o medicinales; paja y forrajes","Semillas y frutos oleaginosos","Oil seeds and oleaginous fruits",0.0
117,"1201","Soya beans","4digit","Soya beans","Habas (frijoles, porotos, fréjoles) de soja (soya), incluso quebrantadas.","Habas de soja","Soya beans",116.0
118,"1202","Peanuts (ground-nuts), not roasted or otherwise cooked, whether or not shelled or broken","4digit","Peanuts (ground-nuts), not roasted or otherwise cooked, whether or not shelled or broken","Cacahuates (cacahuetes, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados.","Cacahuates","Peanuts",116.0
119,"1203","Copra","4digit","Copra","Copra","Copra","Copra",116.0
120,"1204","Linseed","4digit","Linseed","Semilla de lino, incluso quebrantada.","Semillas de lino","Linseed",116.0
121,"1205","Rape or colza seeds, whether or not broken","4digit","Rape or colza seeds, whether or not broken","Semillas de nabo (nabina) o de colza, incluso quebrantadas.","Semillas de nabo o de colza","Rape or colza seeds",116.0
122,"1206","Sunflower seeds","4digit","Sunflower seeds","Semilla de girasol, incluso quebrantada.","Semillas de girasol","Sunflower seeds",116.0
123,"1207","Other oil seeds and oleaginous fruits, whether or not broken","4digit","Other oil seeds and oleaginous fruits, whether or not broken","Las demás semillas y frutos oleaginosos, incluso quebrantados.","Las demás semillas","Other oil seeds",116.0
124,"1208","Flours and meals of oil seeds or oleaginous fruits, other than those of mustard","4digit","Flours and meals of oil seeds or oleaginous fruits, other than those of mustard","Harina de semillas o de frutos oleaginosos, excepto la harina de mostaza.","Harina de semillas","Flours of oil seeds",116.0
125,"1209","Seeds, fruits and spores of a kind used for sowing","4digit","Seeds, fruits and spores of a kind used for sowing","Semillas, frutos y esporas, para siembra.","Semillas para siembra","Seeds used for sowing",116.0
126,"1210","Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin","4digit","Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin","Conos de lúpulo frescos o secos, incluso triturados, molidos o en ""pellets""; lupulino.","Conos de lúpulo frescos o secos","Hop cones, fresh or dried",116.0
127,"1211","Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not cut, crushed or powdered","4digit","Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not cut, crushed or powdered","Plantas, partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, medicina o para usos insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados.","Plantas medicinales y de perfumería","Plants used in perfumery, pharmacy or insecticide",116.0
128,"1212","Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum )","4digit","Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum )","Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas o secas, incluso pulverizadas; huesos (carozos) y almendras de frutos y demás productos vegetales (incluidas las raíces de achicoria sin tostar de la variedad Cichorium intybus sativum) empleados principalmente en la alimentación humana, no expresados ni comprendidos en otra parte.","Algarrobas, caña de azúcar, etc.","Sugarcane, locust beans etc.",116.0
129,"1213","Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets","4digit","Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets","Paja y cascabillo de cereales, en bruto, incluso picados, molidos, prensados o en “pellets”.","Paja y cascabillo de cereales","Cereal straw and husks",116.0
130,"1214","Rutabagas (swedes), mangolds, fodder roots, hay, alfalfa (lucerne), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets","4digit","Rutabagas (swedes), mangolds, fodder roots, hay, alfalfa (lucerne), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets","Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, coles forrajeras, altramuces, vezas y productos forrajeros similares, incluso en “pellets”.","Productos forrajeros","Forage products",116.0
131,"13","Lac; gums, resins and other vegetable saps and extracts","2digit","Lac; gums, resins and other vegetable saps and extracts","Laca; Gomas, resinas y demás jugos y extractos vegetales","Laca y demás extractos vegetales","Lac and other vegetable extracts",0.0
132,"1301","Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)","4digit","Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)","Goma laca; gomas, resinas, gomorresinas y oleorresinas (por ejemplo, bálsamos), naturales.","Goma laca","Lac",131.0
133,"1302","Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products","4digit","Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products","Jugos y extractos vegetales; materias pécticas, pectinatos y pectatos; agar-agar y demás mucílagos y espesativos derivados de los vegetales, incluso modificados.","Jugos y extractos vegetales","Vegetable saps and extracts",131.0
