"","code","level","parent_id","name_sp_full","name_es","name_short_es","name_en","name_short_en","name"
336,"6519","class",487.0,"Otros tipos de intermediación monetaria ncp","Otros tipos de intermediación monetaria ncp","Otros tipos de intermediación monetaria ncp","Other moneteary intermediation n.e.c.","Other moneteary intermediation n.e.c.","Other moneteary intermediation n.e.c."
337,"6591","class",487.0,"Arrendamiento financiero (leasing)","Arrendamiento financiero (leasing)","Arrendamiento financiero (leasing)","Financial leasing","Financial leasing","Financial leasing"
338,"6592","class",487.0,"Actividades de las sociedades de fiducia","Actividades de las sociedades de fiducia","Sociedades de fiducia","Activities of trust companies","Activities of trust companies","Activities of trust companies"
339,"6593","class",487.0,"Actividades de las cooperativas financieras y fondos de empleados","Actividades de las cooperativas financieras y fondos de empleados","Cooperativas financieras y fondos de empleados","Activities of financial cooperatives and employee funds","Financial cooperatives and employee funds","Activities of financial cooperatives and employee funds"
340,"6594","class",487.0,"Actividades de las sociedades de capitalización","Actividades de las sociedades de capitalización","Sociedades de capitalización","Activities of capitalization companies","Activities capitalization companies","Activities of capitalization companies"
341,"6595","class",487.0,"Actividades de compra de cartera (factoring)","Actividades de compra de cartera (factoring)","Compra de cartera (factoring)","Activities of factoring companies","Activities of factoring companies","Activities of factoring companies"
342,"6596","class",487.0,"Otros tipos de crédito","Otros tipos de crédito","Otros tipos de crédito","Other credit granting","Other credit granting","Other credit granting"
343,"6599","class",487.0,"Otros tipos de intermediación financiera ncp","Otros tipos de intermediación financiera ncp","Otros intermediarios financieros ncp","Other financial intermediation n.e.c.","Other financial intermediation n.e.c.","Other financial intermediation n.e.c."
344,"6601","class",488.0,"Planes de seguros generales","Planes de seguros generales","Planes de seguros generales","General insurance plans","General insurance plans","General insurance plans"
345,"6602","class",488.0,"Planes de seguros de vida","Planes de seguros de vida","Planes de seguros de vida","Life insurance plans","Life insurance plans","Life insurance plans"
346,"6603","class",488.0,"Planes de reaseguros","Planes de reaseguros","Planes de reaseguros","Reinsurance plans","Reinsurance Plans","Reinsurance plans"
347,"6604","class",488.0,"Planes de pensiones y cesantías","Planes de pensiones y cesantías","Planes de pensiones y cesantías","Pension and severance plans","Pension and severance plans","Pension and severance plans"
348,"6711","class",489.0,"Administración de mercados financieros","Administración de mercados financieros","Administración de mercados financieros","Administration of financial markets","Administration of financial markets","Administration of financial markets"
349,"6712","class",489.0,"Actividades de las bolsas de valores","Actividades de las bolsas de valores","Bolsas de valores","Activities of stock exchanges","Activities of stock exchanges","Activities of stock exchanges"
350,"6713","class",489.0,"Actividades de comisionistas y corredores de valores","Actividades de comisionistas y corredores de valores","Comisionistas y corredores de valores","Activities of commission agents and brokers","Activities of commission agents and brokers","Activities of commission agents and brokers"
351,"6714","class",489.0,"Otras actividades relacionadas con el mercado de valores","Otras actividades relacionadas con el mercado de valores","Otras actividades relacionadas con el mercado de valores","Other activities related to the stock market","Other activities related to the stock market","Other activities related to the stock market"
352,"6715","class",489.0,"Actividades de las casas de cambio","Actividades de las casas de cambio","Actividades de las casas de cambio","Activities of money exchange","Activities of money exchange","Activities of money exchange"
353,"6719","class",489.0,"Actividades auxiliares de la intermediación financiera ncp","Actividades auxiliares de la intermediación financiera ncp","Actividades auxiliares de la intermediación financiera ncp","Activities auxiliary to financial intermediation n.e.c.","Activities auxiliary to financial intermediation n.e.c.","Activities auxiliary to financial intermediation n.e.c."
354,"6721","class",489.0,"Actividades auxiliares de los seguros","Actividades auxiliares de los seguros","Actividades auxiliares de los seguros","Activities auxiliary to insurance","Activities auxiliary to insurance","Activities auxiliary to insurance"
355,"6722","class",489.0,"Actividades auxiliares de los fondos de pensiones y cesantías","Actividades auxiliares de los fondos de pensiones y cesantías","Actividades auxiliares de pensiones y cesantías","Activities auxiliary to pension funding","Activities auxiliary to pension funding","Activities auxiliary to pension funding"
356,"7010","class",490.0,"Actividades inmobiliarias realizadas con bienes propios o arrendados","Actividades inmobiliarias realizadas con bienes propios o arrendados","Actividades inmobiliarias con bienes propios o arrendados","Real estate activities with owned or leased property","Real estate activities with owned or leased property","Real estate activities with owned or leased property"
357,"7020","class",490.0,"Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","Actividades inmobiliarias realizadas por comisión","Real estate activities on a fee or contract basis","Real estate activities on a fee or contract basis","Real estate activities on a fee or contract basis"
358,"7111","class",491.0,"Alquiler de equipo de transporte terrestre","Alquiler de equipo de transporte terrestre","Alquiler de equipo de transporte terrestre","Renting of land transport equipment","Renting of land transport equipment","Renting of land transport equipment"
359,"7112","class",491.0,"Alquiler de equipo de transporte acuático","Alquiler de equipo de transporte acuático","Alquiler de equipo de transporte acuático","Renting of water transport equipment","Renting of water transport equipment","Renting of water transport equipment"
360,"7113","class",491.0,"Alquiler de equipo de transporte aéreo","Alquiler de equipo de transporte aéreo","Alquiler de equipo de transporte aéreo","Renting of air transport equipment","Renting of air transport equipment","Renting of air transport equipment"
361,"7121","class",491.0,"Alquiler de maquinaria y equipo agropecuario","Alquiler de maquinaria y equipo agropecuario","Alquiler de maquinaria y equipo agropecuario","Renting of agricultural machinery and equipment","Rental of agricultural machinery and equipment","Renting of agricultural machinery and equipment"
362,"7122","class",491.0,"Alquiler de maquinaria y equipo de construcción y de ingeniería civil","Alquiler de maquinaria y equipo de construcción y de ingeniería civil","Alquiler de maquinaria y equipo de construcción","Renting of construction and civil engineering machinery and equipment","Renting of construction machinery and equipment","Renting of construction and civil engineering machinery and equipment"
363,"7123","class",491.0,"Alquiler de maquinaria y equipo de oficina (incluso computadoras)","Alquiler de maquinaria y equipo de oficina (incluso computadoras)","Alquiler de maquinaria y equipo de oficina","Renting of office machinery and equipment (including computers)","Renting of office machinery and equipment","Renting of office machinery and equipment (including computers)"
364,"7129","class",491.0,"Alquiler de otros tipos de maquinaria y equipo ncp","Alquiler de otros tipos de maquinaria y equipo ncp","Alquiler de otros tipos de maquinaria y equipo ncp","Renting of other machinery and equipment n.e.c.","Renting of other machinery and equipment n.e.c.","Renting of other machinery and equipment n.e.c."
365,"7130","class",491.0,"Alquiler de efectos personales y enseres domésticos ncp","Alquiler de efectos personales y enseres domésticos ncp","Alquiler de enseres domésticos ncp","Renting of personal and household goods n.e.c.","Renting of personal and household goods nec","Renting of personal and household goods n.e.c."
366,"7210","class",492.0,"Consultores en equipo de informática","Consultores en equipo de informática","Consultores en equipo de informática","Computer consultants","Computer consultants","Computer consultants"
367,"7220","class",492.0,"Consultores en programas de informática y suministro de programas de informática","Consultores en programas de informática y suministro de programas de informática","Consultores y programas de informática","Software consultancy and supply","Software consultancy and supply","Software consultancy and supply"
368,"7230","class",492.0,"Procesamiento de datos","Procesamiento de datos","Procesamiento de datos","Data processing","Data processing","Data processing"
369,"7240","class",492.0,"Actividades relacionadas con bases de datos","Actividades relacionadas con bases de datos","Actividades relacionadas con bases de datos","Data base activities","Data base activities","Data base activities"
370,"7250","class",492.0,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","Mantenimiento y reparación de maquinaria de oficina","Maintenance and repair of office machinery","Maintenance and repair of office machinery","Maintenance and repair of office machinery"
371,"7290","class",492.0,"Otras actividades de informática","Otras actividades de informática","Otras actividades de informática","Other computer related activities","Other computer related activities","Other computer related activities"
372,"7310","class",493.0,"Investigación y desarrollo experimental en el campo de las ciencias naturales y la ingeniería","Investigación y desarrollo experimental en el campo de las ciencias naturales y la ingeniería","Investigación en ciencias naturales y ingeniería","Research and experimental development on natural sciences and engineering","Research in natural sciences and engineering","Research and experimental development on natural sciences and engineering"
373,"7320","class",493.0,"Investigación y desarrollo experimental en el campo de las ciencias sociales y las humanidades","Investigación y desarrollo experimental en el campo de las ciencias sociales y las humanidades","Investigación en ciencias sociales y las humanidades","Research and experimental development on social sciences and humanities","Research in social sciences and humanities","Research and experimental development on social sciences and humanities"
374,"7411","class",494.0,"Actividades jurídicas","Actividades jurídicas","Actividades jurídicas","Legal activities","Legal activities","Legal activities"
375,"7412","class",494.0,"Actividades de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos","Actividades de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos","Actividades de contabilidad","Accounting, book-keeping and auditing activities; tax consultancy","Accounting","Accounting, book-keeping and auditing activities; tax consultancy"
376,"7413","class",494.0,"Investigación de mercados y realización de encuestas de opinión pública","Investigación de mercados y realización de encuestas de opinión pública","Investigación de mercados y opinión pública","Market research and public opinion polling","Market research and public opinion polling","Market research and public opinion polling"
377,"7414","class",494.0,"Actividades de asesoramiento empresarial y en materia de gestión","Asesoramiento empresarial y en materia de gestión","Asesoramiento empresarial","Business and management consultancy activities","Business/management consultancy","Business and management consultancy activities"
378,"7421","class",494.0,"Actividades de arquitectura e ingeniería y actividades conexas de asesoramiento técnico","Actividades de arquitectura e ingeniería y actividades conexas de asesoramiento técnico","Arquitectura e ingeniería","Architectural/engineering activities; related consultancy","Architectural, engineering and other technical","Architectural/engineering activities; related consultancy"
379,"7422","class",494.0,"Ensayos y análisis técnicos","Ensayos y análisis técnicos","Ensayos y análisis técnicos","Technical testing and analysis","Technical testing and analysis","Technical testing and analysis"
380,"7430","class",494.0,"Publicidad","Publicidad","Publicidad","Advertising","Advertising","Advertising"
381,"7491","class",494.0,"Obtención y suministro de personal","Obtención y suministro de personal","Obtención y suministro de personal","Labour recruitment and provision of personnel","Labour recruitment and provision of personnel","Labour recruitment and provision of personnel"
382,"7492","class",494.0,"Actividades de investigación y seguridad","Actividades de investigación y seguridad","Actividades de investigación y seguridad","Investigation and security activities","Investigation and security activities","Investigation and security activities"
383,"7493","class",494.0,"Actividades de limpieza de edificios","Actividades de limpieza de edificios","Actividades de limpieza de edificios","Building-cleaning activities","Building-cleaning activities","Building-cleaning activities"
384,"7494","class",494.0,"Actividades de fotografía","Actividades de fotografía","Actividades de fotografía","Photographic activities","Photographic activities","Photographic activities"
385,"7495","class",494.0,"Actividades de envase y empaque","Actividades de envase y empaque","Actividades de envase y empaque","Packaging activities","Packaging activities","Packaging activities"
386,"7499","class",494.0,"Otras actividades empresariales ncp","Otras actividades empresariales ncp","Otras actividades empresariales ncp","Other business activities n.e.c.","Other business activities n.e.c.","Other business activities n.e.c."
387,"7511","class",495.0,"Actividades legislativas de la administración pública en general","Actividades legislativas de la administración pública en general","Actividades legislativas","Legislative activities in General public administration","Legislative activities","Legislative activities in General public administration"
388,"7512","class",495.0,"Actividades ejecutivas de la administración pública en general","Actividades ejecutivas de la administración pública en general","Actividades ejecutivas del gobierno","Executive activities in General public administration","Executive activities in public administration","Executive activities in General public administration"
389,"7513","class",495.0,"Regulación de las actividades de organismos que prestan servicios de salud, educativos, culturales y otros Servicios sociales, excepto servicios de seguridad social","Regulación de organismos de salud, educación, y otros Servicios sociales y culturales, excepto seguridad social","Regulación de Servicios sociales, exc. seguridad social","Regulation of health care, education, cultural, and other social service agencies, not social security","Regulation of social service agencies, not social security","Regulation of health care, education, cultural, and other social service agencies, not social security"
390,"7514","class",495.0,"Actividades reguladoras y facilitadoras de la actividad económica","Actividades reguladoras y facilitadoras de la actividad económica","Regulación de la actividad económica","Regulation and business facilitation services","Regulation and business facilitation services","Regulation and business facilitation services"
391,"7515","class",495.0,"Actividades auxiliares de servicios para la administración pública en general","Actividades auxiliares de servicios para la administración pública en general","Servicios auxiliares para el gobierno","Government ancillary services","Government ancillary services","Government ancillary services"
392,"7521","class",495.0,"Relaciones exteriores","Relaciones exteriores","Relaciones exteriores","Foreign affairs","Foreign affairs","Foreign affairs"
393,"7522","class",495.0,"Actividades de defensa","Actividades de defensa","Actividades de defensa","Defence activities","Defence activities","Defence activities"
394,"7523","class",495.0,"Actividades de la justicia","Actividades de la justicia","Actividades de la justicia","Judicial activities","Judicial activities","Judicial activities"
395,"7524","class",495.0,"Actividades de la policía y protección civil","Actividades de la policía y protección civil","Actividades de la policía y protección civil","Public order and safety activities","Public order and safety activities","Public order and safety activities"
396,"7530","class",495.0,"Actividades de seguridad social de afiliación obligatoria","Actividades de seguridad social de afiliación obligatoria","Seguridad social obligatoria","Compulsory social security activities","Compulsory social security activities","Compulsory social security activities"
397,"8011","class",496.0,"Educación preescolar","Educación preescolar","Educación preescolar","Preschool education","Preschool education","Preschool education"
398,"8012","class",496.0,"Educación básica primaria","Educación básica primaria","Educación básica primaria","Primary education","Primary education","Primary education"
399,"8021","class",496.0,"Educación básica secundaria","Educación básica secundaria","Educación básica secundaria","General secondary education","General secondary education","General secondary education"
400,"8022","class",496.0,"Educación media","Educación media","Educación media","Middle school","Middle school","Middle school"
401,"8030","class",496.0,"Servicio de educación laboral especial","Servicio de educación laboral especial","Servicio de educación laboral especial","Technical and vocational secondary education","Technical and vocational secondary education","Technical and vocational secondary education"
402,"8041","class",496.0,"Establecimientos que prestan el servicio de educación preescolar y básica primaria","Establecimientos que prestan el servicio de educación preescolar y básica primaria","Escuelas con preescolar y primaria","Facilties for preschool and primary school","Facilties for preschool and primary school","Facilties for preschool and primary school"
403,"8042","class",496.0,"Establecimientos que prestan el servicio de educación preescolar y básica (básica primaria y básica secundaria)","Establecimientos que prestan el servicio de educación preescolar y básica (básica primaria y básica secundaria)","Escuelas con preescolar y básica","Facilties for preschool, primary, and secondary school","Facilties for preschool, primary, and secondary school","Facilties for preschool, primary, and secondary school"
404,"8043","class",496.0,"Establecimientos que prestan el servicio de educación preescolar, básica (básica primaria y básica secundaria) y media","Establecimientos que prestan el servicio de educación preescolar, básica (básica primaria y básica secundaria) y media","Escuelas con preescolar, básica y media","Facilties for preschool, primary and middle school","Facilties for preschool, primary and middle school","Facilties for preschool, primary and middle school"
405,"8044","class",496.0,"Establecimientos que prestan el servicio de educación básica (básica primaria y básica secundaria)","Establecimientos que prestan el servicio de educación básica (básica primaria y básica secundaria)","Establecimientos de educación primaria y secundaria","Facilities for Primary education","Facilities for Primary education","Facilities for Primary education"
406,"8045","class",496.0,"Establecimientos que prestan el servicio de educación básica (básica primaria y básica secundaria) y media","Establecimientos que prestan el servicio de educación básica (básica primaria y básica secundaria) y media","Establecimientos de educación básica y media","Facilities for primary and middle school","Facilities for primary and middle school","Facilities for primary and middle school"
407,"8046","class",496.0,"Establecimientos que prestan el servicio de educación básica secundaria y media","Establecimientos que prestan el servicio de educación básica secundaria y media","Establecimientos de educación básica secundaria y media","Facilities for pimary, middle and secondary school","Facilities for pimary, middle and secondary school","Facilities for pimary, middle and secondary school"
408,"8050","class",496.0,"Educación superior","Educación superior","Educación superior","Higher education","Higher education","Higher education"
409,"8060","class",496.0,"Educación no formal","Educación no formal","Educación no formal","Adult and other education","Adult and other education","Adult and other education"
410,"8511","class",497.0,"Actividades de las instituciones prestadoras de servicios de salud, con internación","Actividades de las instituciones prestadoras de servicios de salud, con internación","Hospitales","Hospital activities","Hospital activities","Hospital activities"
411,"8512","class",497.0,"Actividades de la práctica médica","Actividades de la práctica médica","Actividades de la práctica médica","Medical practice activities","Medical practice activities","Medical practice activities"
412,"8513","class",497.0,"Actividades de la práctica odontológica","Actividades de la práctica odontológica","Actividades de la práctica odontológica","Dental practice activities","Dental practice activities","Dental practice activities"
413,"8514","class",497.0,"Actividades de apoyo diagnóstico","Actividades de apoyo diagnóstico","Actividades de apoyo diagnóstico","Other diagnostic services","Other diagnostic services","Other diagnostic services"
414,"8515","class",497.0,"Actividades de apoyo terapéutico","Actividades de apoyo terapéutico","Actividades de apoyo terapéutico","Other therapeutic services","Other therapeutic services","Other therapeutic services"
415,"8519","class",497.0,"Otras actividades relacionadas con la salud humana","Otras actividades relacionadas con la salud humana","Otras actividades relacionadas con la salud humana","Other human health activities","Other human health activities","Other human health activities"
416,"8520","class",497.0,"Actividades veterinarias","Actividades veterinarias","Actividades veterinarias","Veterinary activities","Veterinary activities","Veterinary activities"
417,"8531","class",497.0,"Servicios sociales con alojamiento","Servicios sociales con alojamiento","Servicios sociales con alojamiento","Social work with accommodation","Social work with accommodation","Social work with accommodation"
418,"8532","class",497.0,"Servicios sociales sin alojamiento","Servicios sociales sin alojamiento","Servicios sociales sin alojamiento","Social work without accommodation","Social work without accommodation","Social work without accommodation"
419,"9000","class",498.0,"Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares","Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares","Eliminación de desperdicios y aguas residuales","Sewage and refuse disposal, sanitation and similar activities","Sewage and refuse disposal, sanitation","Sewage and refuse disposal, sanitation and similar activities"
420,"9111","class",499.0,"Actividades de organizaciones empresariales y de empleadores","Actividades de organizaciones empresariales y de empleadores","Organizaciones empresariales y de empleadores","Activities of business and employers organizations","Business and employers organizations","Activities of business and employers organizations"
421,"9112","class",499.0,"Actividades de organizaciones profesionales","Actividades de organizaciones profesionales","Actividades de organizaciones profesionales","Activities of professional organizations","Activities of professional organizations","Activities of professional organizations"
422,"9120","class",499.0,"Actividades de sindicatos","Actividades de sindicatos","Actividades de sindicatos","Activities of trade unions","Activities of trade unions","Activities of trade unions"
423,"9191","class",499.0,"Actividades de organizaciones religiosas","Actividades de organizaciones religiosas","Actividades de organizaciones religiosas","Activities of religious organizations","Activities of religious organizations","Activities of religious organizations"
424,"9192","class",499.0,"Actividades de organizaciones políticas","Actividades de organizaciones políticas","Actividades de organizaciones políticas","Activities of political organizations","Activities of political organizations","Activities of political organizations"
425,"9199","class",499.0,"Actividades de otras organizaciones ncp","Actividades de otras organizaciones ncp","Actividades de otras organizaciones ncp","Activities of other membership organizations n.e.c.","Activities of other membership organizations n.e.c.","Activities of other membership organizations n.e.c."
426,"9211","class",500.0,"Producción y distribución de filmes y videocintas","Producción y distribución de filmes y videocintas","Producción y distribución de filmes y videocintas","Motion picture and video production and distribution","Motion picture and video production and distribution","Motion picture and video production and distribution"
427,"9212","class",500.0,"Exhibición de filmes y videocintas","Exhibición de filmes y videocintas","Exhibición de filmes y videocintas","Motion picture projection","Motion picture projection","Motion picture projection"
428,"9213","class",500.0,"Actividades de radio y televisión","Actividades de radio y televisión","Actividades de radio y televisión","Radio and television activities","Radio and television activities","Radio and television activities"
429,"9214","class",500.0,"Actividades teatrales y musicales y otras actividades artísticas","Actividades teatrales y musicales y otras actividades artísticas","Actividades teatrales y otras actividades artísticas","Dramatic arts, music and other arts activities","Dramatic arts, music and other arts activities","Dramatic arts, music and other arts activities"
430,"9219","class",500.0,"Otras actividades de entretenimiento ncp","Otras actividades de entretenimiento ncp","Otras actividades de entretenimiento ncp","Other entertainment activities n.e.c.","Other entertainment activities n.e.c.","Other entertainment activities n.e.c."
431,"9220","class",500.0,"Actividades de agencias de noticias","Actividades de agencias de noticias","Actividades de agencias de noticias","News agency activities","News agency activities","News agency activities"
432,"9231","class",500.0,"Actividades de bibliotecas y archivos","Actividades de bibliotecas y archivos","Actividades de bibliotecas y archivos","Library and archives activities","Library and archives activities","Library and archives activities"
433,"9232","class",500.0,"Actividades de museos y preservación de lugares y edificios históricos","Actividades de museos y preservación de lugares y edificios históricos","Museos y preservación de lugares y edificios históricos","Museums activities and preservation of historical sites and buildings","Museums and preservation of historical sites and buildings","Museums activities and preservation of historical sites and buildings"
434,"9233","class",500.0,"Actividades de jardines botánicos y zoológicos y de parques nacionales","Actividades de jardines botánicos y zoológicos y de parques nacionales","Jardines botánicos, zoológicos y parques nacionales","Botanical and zoological gardens and nature reserves activities","Botanical and zoological gardens and nature reserves activities","Botanical and zoological gardens and nature reserves activities"
435,"9241","class",500.0,"Actividades deportivas","Actividades deportivas","Actividades deportivas","Sporting activities","Sporting activities","Sporting activities"
436,"9242","class",500.0,"Actividades de juegos de azar","Actividades de juegos de azar","Actividades de juegos de azar","Other recreational activities","Other recreational activities","Other recreational activities"
437,"9249","class",500.0,"Otras actividades de esparcimiento","Otras actividades de esparcimiento","Otras actividades de esparcimiento","Other recreational activities","Other recreational activities","Other recreational activities"
438,"9301","class",501.0,"Lavado y limpieza de prendas de tela y de piel, incluso la limpieza en seco","Lavado y limpieza de prendas de tela y de piel, incluso la limpieza en seco","Lavado y limpieza de prendas","Washing, and (dry-) cleaning of textile and fur products","Washing, and (dry-) cleaning of textile and fur products","Washing, and (dry-) cleaning of textile and fur products"
439,"9302","class",501.0,"Peluquería y otros tratamientos de belleza","Peluquería y otros tratamientos de belleza","Peluquería y otros tratamientos de belleza","Hairdressing and other beauty treatment","Hairdressing and other beauty treatment","Hairdressing and other beauty treatment"
440,"9303","class",501.0,"Pompas fúnebres y actividades conexas","Pompas fúnebres y actividades conexas","Pompas fúnebres y actividades conexas","Funeral and related activities","Funeral and related activities","Funeral and related activities"
441,"9309","class",501.0,"Otras actividades de servicios ncp","Otras actividades de servicios ncp","Otras actividades de servicios ncp","Other service activities n.e.c.","Other service activities n.e.c.","Other service activities n.e.c."
442,"9500","class",502.0,"Hogares privados con servicio doméstico","Hogares privados con servicio doméstico","Hogares privados con servicio doméstico","Private households with employed persons","Private households with employed persons","Private households with employed persons"
443,"9900","class",503.0,"Organizaciones y órganos extraterritoriales","Organizaciones y órganos extraterritoriales","Organizaciones y organos extraterritoriales","Extra-territorial organizations and bodies","Extraterritorial organizations and bodies","Extra-territorial organizations and bodies"
444,"01","division",504.0,"Agricultura, ganadería, caza y actividades de servicios conexas","Agricultura, ganadería, caza y actividades de servicios conexas","Agricultura, ganadería y caza","Agriculture, hunting, animal breeding and related service activities","Agriculture, hunting and animal husbandry","Agriculture, hunting, animal breeding and related service activities"
445,"02","division",504.0,"Silvicultura, extracción de madera y actividades de servicios conexas","Silvicultura, extracción de madera y actividades de servicios conexas","Silvicultura","Forestry, logging and related service activities","Forestry and logging","Forestry, logging and related service activities"
446,"05","division",504.0,"Pesca, producción de peces en criaderos y granjas piscícolas; actividades de servicios relacionadas con la pesca","Pesca, producción de peces en criaderos y granjas piscícolas; actividades de servicios relacionadas con la pesca","Cría de peces","Fishing, operation of fish hatcheries and fish farms; service activities incidental to fishing","Fish hatcheries and farms","Fishing, operation of fish hatcheries and fish farms; service activities incidental to fishing"
447,"10","division",505.0,"Extracción de carbón, carbón lignítico y turba","Extracción de carbón, carbón lignítico y turba","Carbón, carbón lignítico y turba","Mining of coal and lignite; extraction of peat","Coal, lignite and pear","Mining of coal and lignite; extraction of peat"
448,"11","division",505.0,"Extracción de petróleo crudo y de gas natural, actividades de servicios relacionadas con la extracción de petróleo y de gas, excepto las actividades de prospección","Extracción de petróleo crudo y de gas natural, actividades de servicios relacionadas con la extracción de petróleo y de gas, excepto las actividades de prospección","Petróleo crudo y gas natural","Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction excluding surveying","Crude petroleum and natural gas","Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction excluding surveying"
449,"12","division",505.0,"Extracción de minerales de uranio y de torio","Extracción de minerales de uranio y de torio","Uranio","Mining of uranium and thorium ores","Uranium ores","Mining of uranium and thorium ores"
450,"13","division",505.0,"Extracción de minerales metalíferos","Extracción de minerales metalíferos","Minería metales","Mining of metal ores","Metal ores","Mining of metal ores"
451,"14","division",505.0,"Explotación de minerales no metálicos","Explotación de minerales no metálicos","Minerales no metálicos","Mining of non-metallic minerals","Non-metallic minerals","Mining of non-metallic minerals"
452,"15","division",506.0,"Elaboración de productos alimenticios y de bebidas","Elaboración de productos alimenticios y de bebidas","Alimentos y bebidas","Manufacture of food products and beverages","Food products and beverages","Manufacture of food products and beverages"
453,"16","division",506.0,"Fabricación de productos de tabaco","Fabricación de productos de tabaco","Productos de tabaco","Manufacture of tobacco products","Tobacco products","Manufacture of tobacco products"
454,"17","division",506.0,"Fabricación de productos textiles","Fabricación de productos textiles","Productos textiles","Manufacture of textiles","Textiles","Manufacture of textiles"
455,"18","division",506.0,"Fabricación de prendas de vestir; preparado y teñido de pieles","Fabricación de prendas de vestir; preparado y teñido de pieles","Prendas de vestir y pieles","Manufacture of wearing apparel; dressing and dyeing of fur","Apparel; fur","Manufacture of wearing apparel; dressing and dyeing of fur"
456,"19","division",506.0,"Curtido y preparado de cueros; fabricación de calzado; fabricación de artículos de viaje, maletas, bolsos de mano y similares; artículos de talabartería y guarnicionería","Curtido y preparado de cueros; fabricación de calzado; fabricación de artículos de viaje, maletas, bolsos de mano y similares; artículos de talabartería y guarnicionería","Curtido y preparado de cueros y articulos de cuero","Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear","Tanning of leather; luggage, handbags, saddlery etc.","Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear"
457,"20","division",506.0,"Transformación de la madera y fabricación de productos de madera y de corcho, excepto muebles; fabricación de artículos de cestería y espartería","Transformación de la madera y fabricación de productos de madera y de corcho, excepto muebles; fabricación de artículos de cestería y espartería","Transformación de la madera y fabricación de productos de madera","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Wood and wood products","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials"
458,"21","division",506.0,"Fabricación de papel, cartón y productos de papel y cartón","Fabricación de papel, cartón y productos de papel y cartón","Papel y cartón ondulado y envases de papel y cartón","Manufacture of paper and paper products","Paper and paper products","Manufacture of paper and paper products"
459,"22","division",506.0,"Actividades de edición e impresión y de reproducción de grabaciones","Actividades de edición e impresión y de reproducción de grabaciones","Actividades de edición e impresión y de reproducción de grabaciones","Publishing, printing and reproduction of recorded media","Publishing, printing and reproduction of recorded media","Publishing, printing and reproduction of recorded media"
460,"23","division",506.0,"Coquización, fabricación de productos de la refinación del petróleo y combustible nuclear","Coquización, fabricación de productos de la refinación del petróleo y combustible nuclear","Productos de la refinación del petróleo y combustible nuclear","Manufacture of coke, refined petroleum products and nuclear fuel","Coke, refined petroleum products and nuclear fuel","Manufacture of coke, refined petroleum products and nuclear fuel"
461,"24","division",506.0,"Fabricación de sustancias y productos químicos","Fabricación de sustancias y productos químicos","Químicos","Manufacture of chemicals and chemical products","Chemicals","Manufacture of chemicals and chemical products"
462,"25","division",506.0,"Fabricación de productos de caucho y de plástico","Fabricación de productos de caucho y de plástico","Productos de caucho y de plástico","Manufacture of rubber and plastics products","Rubber and plastics products","Manufacture of rubber and plastics products"
463,"26","division",506.0,"Fabricación de otros productos minerales no metálicos","Fabricación de otros productos minerales no metálicos","Otros productos minerales no metálicos","Manufacture of other non-metallic mineral products","Other non-metallic mineral products","Manufacture of other non-metallic mineral products"
464,"27","division",506.0,"Fabricación de productos metalúrgicos básicos","Fabricación de productos metalúrgicos básicos","Productos metalúrgicos básicos","Manufacture of basic metals","Basic metlas","Manufacture of basic metals"
465,"28","division",506.0,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Productos de metal exc.maquinaria y equipo","Manufacture of fabricated metal products, except machinery and equipment","Fabricated metal products, except machinery and equipment","Manufacture of fabricated metal products, except machinery and equipment"
466,"29","division",506.0,"Fabricación de maquinaria y equipo ncp","Fabricación de maquinaria y equipo ncp","Maquinaria y equipo ncp","Manufacture of machinery and equipment n.e.c.","Machinery and equipment nec","Manufacture of machinery and equipment n.e.c."
467,"30","division",506.0,"Fabricación de maquinaria de oficina, contabilidad e informática","Fabricación de maquinaria de oficina, contabilidad e informática","Maquinaria de oficina, contabilidad e informática","Manufacture of office, accounting and computing machinery","Office, accounting and computing machinery","Manufacture of office, accounting and computing machinery"
468,"31","division",506.0,"Fabricación de maquinaria y aparatos eléctricos ncp","Fabricación de maquinaria y aparatos eléctricos ncp","Maquinaria y aparatos eléctricos ncp","Manufacture of electrical machinery and apparatus n.e.c.","Electrical machinery and apparatus nec","Manufacture of electrical machinery and apparatus n.e.c."
